positives,all_docs,limited_docs,recall
0,1,1,0.00000
1,3,3,0.01111
1,6,6,0.01111
4,10,10,0.04444
6,15,15,0.06667
7,21,21,0.07778
9,28,28,0.10000
11,36,36,0.12222
13,45,45,0.14444
14,55,55,0.15556
17,66,66,0.18889
18,79,79,0.20000
20,94,94,0.22222
26,111,111,0.28889
29,130,130,0.32222
38,151,151,0.42222
42,175,175,0.46667
52,202,202,0.57778
62,232,232,0.68889
65,265,262,0.72222
67,302,292,0.74444
70,343,322,0.77778
73,389,352,0.81111
78,440,382,0.86667
80,497,412,0.88889
81,560,442,0.90000
82,630,472,0.91111
82,707,502,0.91111
83,792,532,0.92222
83,886,562,0.92222
85,990,592,0.94444
85,1105,622,0.94444
88,1232,652,0.97778
88,1372,682,0.97778
89,1526,712,0.98889
89,1696,742,0.98889
90,1883,772,1.00000
90,2089,802,1.00000
90,2316,832,1.00000
90,2566,862,1.00000
90,2841,892,1.00000
90,3144,922,1.00000
90,3478,952,1.00000
90,3846,982,1.00000
90,4251,1012,1.00000
90,4697,1042,1.00000
90,5188,1072,1.00000
90,5729,1102,1.00000
90,6325,1132,1.00000
90,6981,1162,1.00000
90,7703,1192,1.00000
90,8498,1222,1.00000
90,9373,1252,1.00000
90,10336,1282,1.00000
90,11396,1312,1.00000
90,12562,1342,1.00000
90,13845,1372,1.00000
90,15257,1402,1.00000
90,16811,1432,1.00000
90,18521,1462,1.00000
90,20402,1492,1.00000
90,22472,1522,1.00000
90,24749,1552,1.00000
90,27254,1582,1.00000
90,30010,1612,1.00000
90,33042,1642,1.00000
90,36378,1672,1.00000
90,40048,1702,1.00000
90,44085,1732,1.00000
90,48526,1762,1.00000
90,53412,1792,1.00000
90,58787,1822,1.00000
90,64700,1852,1.00000
90,71205,1882,1.00000
90,78361,1912,1.00000
90,86233,1942,1.00000
90,94893,1972,1.00000
90,104419,2002,1.00000
90,114898,2032,1.00000
90,126425,2062,1.00000
